subject_id,X0__0,X1__0,X2__0,X3__0,X4__0,X0__1,X1__1,X2__1,X3__1,X4__1,X0__2,X1__2,X2__2,X3__2,X4__2,X0__3,X1__3,X2__3,X3__3,X4__3,X0__4,X1__4,X2__4,X3__4,X4__4,X0__5,X1__5,X2__5,X3__5,X4__5,X0__6,X1__6,X2__6,X3__6,X4__6,X0__7,X1__7,X2__7,X3__7,X4__7,X0__8,X1__8,X2__8,X3__8,X4__8,X0__9,X1__9,X2__9,X3__9,X4__9,X0__10,X1__10,X2__10,X3__10,X4__10
852,c,a,a,a,b,b,a,b,a,b,b,a,a,a,b,b,a,a,c,b,c,c,b,b,c,c,c,a,a,b,a,c,b,a,b,c,c,a,c,b,c,c,b,b,a,b,a,a,a,b,c,a,a,c,c
853,a,c,c,a,b,c,b,a,c,b,a,a,b,b,a,c,c,a,c,a,b,b,a,a,a,a,c,b,a,b,c,c,b,c,a,a,a,a,b,a,c,c,a,a,a,a,c,a,a,a,c,b,b,c,a
854,a,a,b,b,a,c,a,b,b,b,b,a,b,a,a,c,a,b,a,a,b,a,b,a,a,a,a,b,c,a,c,a,b,c,a,a,c,a,a,a,c,c,a,a,a,a,c,b,c,a,c,b,b,c,a
855,a,a,a,b,a,c,c,b,a,a,b,a,a,a,a,c,c,b,c,a,a,b,b,a,a,c,c,a,c,a,a,c,b,b,a,c,c,b,c,a,a,c,b,a,a,c,b,b,c,a,c,a,b,b,a
856,a,a,a,a,b,c,c,a,c,b,a,c,b,a,c,c,c,b,b,b,b,b,b,b,c,c,c,a,c,c,a,a,b,a,a,a,a,b,c,a,c,c,b,c,b,b,c,b,a,b,b,c,a,b,b
857,a,c,b,c,c,c,a,a,b,a,a,c,b,c,b,a,b,b,b,b,c,a,b,c,b,a,a,a,a,b,c,a,b,c,b,b,a,b,b,b,c,c,b,c,a,b,c,b,b,a,b,a,a,c,a
858,a,a,b,c,b,c,a,b,b,a,b,a,b,c,b,c,c,b,a,a,b,a,b,a,a,c,c,b,a,a,c,b,a,c,a,b,a,b,a,b,b,c,b,a,a,b,c,b,c,a,c,b,b,a,a
859,a,a,c,a,b,c,c,b,b,a,a,b,b,a,a,c,a,a,c,b,b,c,b,b,a,b,c,b,a,a,c,a,a,c,a,b,a,b,b,a,a,a,b,c,a,c,a,a,a,a,b,c,b,a,a
860,a,a,a,b,c,c,c,b,a,a,b,c,b,a,a,b,b,a,b,b,b,c,a,a,b,c,c,b,c,b,a,b,b,b,b,c,c,a,c,c,a,c,b,b,b,c,a,b,a,c,b,c,b,b,c
861,a,c,c,a,b,c,b,a,a,b,c,a,b,c,a,a,a,b,b,a,c,a,b,c,a,a,a,a,c,b,c,a,a,a,c,a,c,b,c,b,c,a,b,b,c,b,b,b,a,b,a,a,b,c,b
862,a,a,a,a,b,c,c,a,a,b,a,b,a,a,c,c,a,b,a,c,b,a,b,c,c,c,a,b,b,b,a,a,b,a,a,c,a,b,b,a,b,c,a,a,a,c,b,a,c,a,a,a,b,b,a
863,a,a,c,a,a,c,a,b,a,a,a,a,b,c,a,c,c,a,b,b,a,b,b,c,a,c,c,b,a,a,c,c,b,a,b,a,c,b,c,a,c,b,b,b,a,a,a,b,c,a,c,a,a,b,b
864,a,a,b,a,b,c,c,b,b,a,a,b,b,c,a,c,c,a,b,b,b,a,b,c,a,b,b,b,b,a,b,a,b,c,b,c,a,b,a,c,c,b,b,c,a,c,c,b,b,a,b,c,b,c,a
865,a,b,c,a,c,c,a,b,c,b,b,a,a,b,a,c,a,b,c,a,b,c,a,b,c,b,c,b,a,b,b,b,a,c,c,b,a,b,a,b,c,a,b,a,b,a,a,b,c,c,c,a,b,a,b
866,a,c,a,a,b,c,c,b,b,b,b,a,b,c,b,b,b,b,b,b,b,a,a,c,b,c,c,a,b,c,a,c,b,b,c,c,c,a,a,a,a,a,b,b,a,c,a,b,b,a,c,c,b,c,a
867,a,a,c,a,b,c,c,b,b,c,b,c,b,a,a,b,c,b,b,a,c,b,a,a,a,c,c,b,c,a,a,c,b,a,a,c,a,b,a,a,b,a,b,c,a,b,c,b,a,a,a,c,a,c,a
868,a,a,a,b,a,a,a,b,b,a,c,a,a,b,a,b,a,b,a,a,c,b,a,a,a,b,a,b,c,a,c,c,c,b,a,a,b,b,b,b,c,a,b,a,b,c,c,a,c,b,b,b,a,b,a
869,a,a,a,a,b,c,c,a,a,b,b,a,b,b,b,b,c,b,a,a,c,c,b,a,a,b,b,a,c,a,c,a,a,b,a,a,a,b,c,a,c,c,a,b,a,a,b,a,b,b,c,c,b,a,a
870,a,c,a,a,b,c,c,a,c,b,b,c,b,a,b,c,c,b,a,b,b,b,b,c,b,c,a,b,b,b,b,b,a,b,a,c,c,b,c,a,a,c,b,a,a,c,c,a,a,a,a,c,b,a,a
871,a,a,b,b,a,c,a,b,a,b,b,b,a,c,b,b,a,b,a,b,c,a,a,c,a,b,c,b,a,a,c,c,a,c,a,b,c,b,a,a,c,c,b,c,a,b,c,b,a,a,c,c,a,c,a
872,a,c,c,a,b,c,c,b,c,b,b,c,a,b,b,c,b,b,a,b,a,a,a,c,a,c,b,b,a,a,b,a,a,c,a,c,c,b,b,a,b,c,a,c,a,b,c,b,b,a,c,c,a,b,a
873,a,a,a,a,b,c,a,b,a,b,a,c,b,a,a,c,b,b,c,a,a,c,b,c,c,c,b,a,b,a,a,a,b,c,a,c,b,b,b,a,a,c,b,a,a,c,a,b,c,a,a,a,b,b,a
874,a,a,b,a,b,c,a,a,c,b,b,c,b,a,b,c,c,a,c,b,b,a,b,b,c,b,c,b,a,b,a,b,a,c,c,c,a,b,a,b,b,c,b,b,a,c,a,b,c,a,a,c,a,b,a
875,a,c,a,b,a,c,b,b,b,a,b,c,a,c,a,c,b,b,b,a,a,a,b,c,a,c,c,a,a,a,c,a,b,a,a,b,a,a,a,a,a,c,a,c,a,c,c,b,a,a,a,a,b,c,b
876,a,a,b,c,b,c,b,b,a,b,b,a,b,c,a,b,b,a,a,a,a,a,a,c,a,c,a,a,b,a,b,a,b,b,b,b,a,b,b,c,c,a,b,c,a,a,a,a,b,b,c,c,a,c,b
877,a,c,a,a,c,c,c,b,a,b,b,c,b,c,c,a,b,a,a,b,c,a,b,a,a,a,c,b,c,b,c,b,b,a,b,a,c,b,c,b,a,b,a,a,a,c,c,b,c,b,c,b,b,a,b
878,a,a,a,a,b,c,c,a,a,c,b,b,a,c,b,b,a,a,a,b,b,c,c,a,a,a,c,a,c,a,c,c,b,a,b,a,a,b,c,b,a,c,b,b,c,c,b,b,c,b,b,c,b,a,b
879,a,a,a,a,b,c,c,a,c,a,a,c,a,b,a,c,c,a,c,a,b,a,b,a,c,c,c,b,c,a,b,c,a,b,a,b,c,b,a,a,b,c,b,b,a,c,c,b,c,a,b,a,b,b,a
880,a,a,a,a,b,c,a,b,a,c,a,a,b,c,b,c,a,b,c,c,c,c,b,a,a,b,c,a,c,a,c,c,b,a,a,a,c,a,a,a,c,a,b,c,a,b,c,a,b,b,b,b,b,a,b
881,a,a,b,a,b,c,a,b,c,b,b,a,b,b,c,b,a,a,c,a,c,a,a,b,a,c,a,a,b,a,c,a,b,c,a,b,c,b,a,b,c,a,b,c,b,a,a,b,b,b,c,c,b,c,b
882,a,a,a,b,b,c,c,a,a,b,b,c,b,c,b,b,a,b,b,b,a,a,b,a,a,c,a,a,a,b,b,a,b,a,a,c,c,a,c,a,c,b,b,b,a,b,c,b,a,a,c,b,b,a,a
883,a,a,a,a,b,c,c,b,a,a,a,c,b,a,a,c,a,b,a,a,a,c,b,c,a,c,a,a,a,b,c,c,a,b,c,c,b,b,c,c,a,a,a,b,b,c,c,b,b,b,b,c,b,c,c
884,a,c,b,b,a,c,b,a,c,a,b,c,b,a,a,b,c,a,c,b,b,b,a,b,c,b,c,b,a,a,b,c,b,b,a,c,c,a,b,a,c,c,a,a,a,a,b,a,b,a,c,a,b,c,b
885,a,a,b,a,b,c,c,b,c,a,b,c,b,b,a,b,b,b,c,a,c,c,a,a,a,b,c,b,c,a,c,a,a,b,a,b,c,b,a,a,b,c,b,c,a,b,c,b,a,a,c,c,a,c,a
886,a,c,a,a,b,c,b,b,b,c,c,a,c,a,a,a,b,b,a,a,c,a,b,c,a,c,c,b,c,b,b,a,b,a,a,a,c,a,c,a,a,c,a,a,b,c,c,b,c,b,b,b,b,a,a
887,b,b,a,b,a,c,c,b,c,a,b,c,b,a,b,c,b,b,a,b,a,c,b,c,a,c,b,b,a,a,a,c,b,c,a,c,b,b,a,a,a,a,b,c,a,c,c,a,b,a,a,a,c,c,b
888,a,a,a,b,a,c,a,b,b,b,a,a,b,c,c,c,c,b,c,b,b,c,b,c,b,a,a,b,a,b,c,a,a,a,b,a,c,b,c,b,c,b,a,a,a,c,c,b,c,a,c,b,b,a,a
889,b,b,c,a,b,c,a,a,c,c,b,c,b,b,b,c,c,b,c,b,b,b,b,a,b,c,a,b,c,b,c,c,b,b,b,b,c,b,a,b,b,c,b,a,b,c,c,b,a,c,c,b,a,a,b
890,b,b,b,b,a,c,a,b,c,a,c,a,a,b,b,b,c,b,a,a,b,c,b,b,a,a,b,b,a,a,c,c,b,b,a,a,b,b,b,a,c,a,b,a,b,a,a,b,b,b,c,c,b,c,a
891,a,a,a,a,b,c,a,b,a,b,c,a,a,c,b,a,a,b,a,b,c,c,b,c,b,a,b,b,b,b,c,c,b,c,a,b,c,b,c,a,c,c,b,b,a,b,c,b,c,a,b,c,b,a,b
892,a,a,a,a,a,c,a,b,a,b,a,a,a,a,c,c,a,a,c,b,c,a,b,a,b,b,c,a,a,c,c,c,b,c,a,a,b,b,a,a,c,c,a,c,a,a,b,b,b,b,c,a,b,c,a
893,a,a,c,a,b,c,a,b,a,b,a,a,b,a,b,c,a,a,a,c,a,a,b,c,b,c,a,c,a,a,b,c,b,a,a,a,a,b,b,a,c,a,b,b,a,b,c,b,c,a,b,b,b,c,a
894,a,a,c,a,b,c,a,b,c,b,a,a,b,c,b,c,c,a,b,b,b,b,b,a,a,c,a,b,b,a,b,c,a,a,a,b,b,a,a,b,c,a,b,b,b,b,a,b,c,c,c,c,a,a,b
895,a,a,a,b,a,c,c,b,b,a,a,b,a,c,a,c,a,b,b,a,c,c,b,c,a,b,c,a,a,a,c,b,b,c,a,c,c,a,a,b,b,c,a,a,b,c,c,b,a,b,a,c,b,c,c
896,c,c,c,a,a,a,c,b,b,a,c,c,a,b,a,c,c,b,c,a,a,c,b,c,b,c,c,a,b,b,a,b,b,c,c,c,a,a,c,c,c,a,a,b,a,c,c,b,b,a,b,a,b,a,a
897,a,a,c,a,b,c,a,b,a,b,b,c,b,b,c,c,b,a,c,b,b,a,a,a,a,a,a,a,a,a,c,c,b,c,a,b,b,a,a,a,c,a,b,c,c,a,c,b,b,c,c,b,a,a,c
898,a,a,b,c,c,c,a,b,a,a,a,a,b,a,a,c,a,a,a,a,b,a,b,c,c,c,c,b,b,b,a,c,b,b,a,c,c,a,c,a,a,c,a,b,b,c,b,b,c,b,a,a,b,b,c
899,a,c,c,a,a,c,b,b,a,a,a,c,b,c,a,c,b,b,a,a,c,a,a,a,a,a,a,b,c,a,c,b,a,b,b,a,a,b,b,a,c,a,b,a,a,b,c,a,a,a,c,c,a,a,a
900,a,c,a,a,b,c,c,b,b,b,b,b,a,a,b,c,c,b,a,a,b,a,b,c,a,b,a,b,a,a,b,a,b,a,b,b,a,a,a,b,c,c,a,a,a,b,b,b,a,a,b,c,a,a,a
901,a,a,c,a,b,c,a,a,c,b,b,c,b,b,b,c,b,b,c,b,b,c,b,a,b,b,c,b,a,b,c,b,a,b,a,a,a,a,b,a,c,a,b,c,b,b,c,b,a,b,a,b,a,a,b
902,a,a,a,b,a,c,a,a,a,b,b,c,a,c,c,c,c,b,a,a,a,b,a,b,c,c,c,b,b,a,b,b,a,a,a,b,a,b,b,b,c,a,a,c,b,a,a,b,b,a,c,a,b,a,a
903,a,a,c,a,b,c,b,a,c,a,a,c,a,b,a,c,c,b,c,a,a,a,b,b,a,c,c,a,b,b,a,b,b,a,b,c,a,b,c,b,b,a,b,c,c,a,c,b,b,b,c,a,a,c,b
904,a,a,c,a,b,c,c,a,a,a,b,c,a,c,a,b,c,b,a,a,c,c,a,c,a,a,a,c,c,a,c,a,a,c,a,a,c,a,b,a,c,c,b,c,a,b,b,b,b,a,b,c,b,a,a
905,a,a,a,b,a,c,a,a,a,b,a,a,b,a,c,c,c,b,c,b,c,c,b,b,a,a,b,b,b,a,c,a,b,c,a,b,a,b,b,b,a,c,b,a,a,c,b,b,a,a,a,c,a,c,a
906,c,c,a,b,a,a,c,a,c,a,c,b,a,b,a,b,a,b,a,a,a,c,b,c,a,c,c,b,b,a,b,c,b,a,a,c,a,a,c,b,a,c,b,b,a,c,a,a,c,a,a,c,b,b,a
907,a,a,b,a,b,c,a,b,a,a,a,c,b,c,c,c,c,b,a,a,a,c,b,a,a,c,a,b,c,a,a,a,b,a,a,c,a,a,a,a,b,a,a,a,a,b,a,a,c,a,b,c,b,a,a
908,a,c,a,a,b,c,b,a,c,a,b,a,a,a,a,a,a,b,c,a,c,c,b,a,a,b,a,b,a,a,b,a,a,c,a,c,a,a,b,b,a,c,b,c,c,c,b,b,a,b,b,a,b,a,b
909,a,a,a,a,b,c,c,a,c,b,c,c,b,a,c,b,b,b,a,a,c,c,b,a,b,b,c,b,a,b,c,b,c,c,c,b,a,b,b,b,b,c,b,b,a,b,c,a,c,a,a,b,a,b,a
910,a,a,a,b,a,a,c,b,c,b,c,c,a,b,b,b,c,b,b,c,b,b,a,a,b,b,a,b,c,a,c,c,b,a,b,c,a,a,a,b,b,c,a,c,c,c,c,a,b,b,a,a,b,a,c
911,b,b,c,a,b,c,a,b,b,b,b,b,b,c,a,b,c,b,a,a,c,c,b,c,b,b,b,b,b,a,c,c,a,c,a,c,b,b,b,a,c,a,a,c,b,b,a,b,a,c,c,c,a,a,b
912,a,a,a,a,b,c,a,b,c,a,a,a,a,b,a,c,c,b,c,b,a,c,b,a,b,a,b,b,c,b,c,c,a,a,b,a,c,b,a,a,c,c,b,a,a,a,c,b,c,a,c,b,a,a,a
913,a,a,a,a,b,c,a,a,c,a,b,a,b,a,a,b,a,b,a,a,c,a,a,c,a,a,c,b,a,a,c,c,b,a,a,b,c,a,c,a,b,b,b,a,a,b,c,b,c,a,c,a,b,a,a
914,a,a,b,b,a,a,a,b,c,b,c,c,b,a,c,b,c,b,c,b,c,a,b,b,b,a,a,b,c,b,c,c,b,b,b,b,a,a,b,b,c,a,b,c,b,a,a,b,b,b,c,b,a,a,a
915,a,c,a,a,b,c,b,b,a,b,a,a,b,c,b,c,c,a,b,b,a,b,a,c,c,c,c,a,b,b,b,c,a,a,b,b,b,a,a,c,b,a,b,c,b,b,a,b,a,c,c,c,b,c,b
916,a,a,a,a,a,c,a,b,a,a,c,a,b,c,a,b,a,b,c,a,a,a,b,b,a,c,c,b,c,b,b,c,b,b,b,c,c,a,a,a,b,b,b,c,a,b,a,b,b,a,c,b,b,c,a
917,a,a,b,a,b,c,b,b,a,c,b,c,a,a,a,a,a,b,a,a,c,c,b,a,a,a,a,b,c,a,c,c,a,a,a,a,c,b,a,a,c,c,b,c,a,a,c,b,c,a,c,b,a,c,a
918,a,a,b,b,a,c,a,b,c,b,a,a,a,a,b,a,c,b,c,b,c,b,b,b,b,a,c,b,c,a,c,b,b,b,b,b,a,b,b,a,b,a,b,a,a,c,c,a,b,a,b,b,b,a,a
919,a,a,a,a,b,c,b,b,c,b,c,c,a,a,c,b,c,b,b,b,a,b,a,a,b,c,a,b,c,b,a,c,b,a,b,c,a,b,b,b,b,c,b,b,c,c,c,a,a,a,a,c,b,a,a
920,a,c,c,a,b,c,b,a,c,b,b,a,a,b,b,c,c,b,b,c,a,c,b,c,b,c,b,a,b,c,a,a,b,b,a,c,c,b,c,a,b,c,a,a,a,c,a,a,a,a,b,c,b,c,a
921,a,c,a,a,b,c,b,b,c,b,a,c,a,c,c,b,c,b,b,c,b,c,a,c,b,c,c,b,a,c,a,c,a,c,b,c,a,a,b,b,a,c,a,a,a,c,c,b,a,b,b,b,b,c,c
922,a,a,b,a,b,c,c,b,c,a,a,c,b,b,c,c,c,a,c,b,b,a,b,a,b,b,a,a,a,b,c,c,b,c,c,a,c,b,a,a,c,b,a,c,b,c,a,a,b,a,a,c,b,c,a
923,c,a,b,b,b,a,a,c,c,a,c,a,b,c,a,a,b,a,c,a,c,c,a,a,c,b,c,a,c,b,c,c,b,a,b,b,a,b,c,b,b,c,b,b,b,c,b,b,b,a,a,c,b,c,a
924,c,c,b,c,c,a,c,b,b,b,c,c,b,c,b,a,c,b,a,c,c,a,a,c,b,b,a,b,b,b,c,c,a,b,b,b,a,a,c,a,b,a,a,a,a,b,a,a,a,b,c,c,a,a,a
925,a,a,a,a,b,c,a,b,a,a,a,a,b,b,a,c,c,b,b,a,b,c,b,c,a,c,c,a,a,a,b,b,b,c,c,c,c,a,a,b,b,c,b,c,a,b,c,b,a,a,c,a,a,a,b
926,a,c,c,a,b,c,a,b,a,b,c,a,b,c,c,a,c,a,b,b,c,b,b,c,a,a,c,b,a,a,c,a,a,a,a,b,a,a,a,a,c,c,a,c,a,a,c,b,b,a,c,b,b,b,b
927,a,a,a,b,a,c,c,b,b,a,a,b,b,c,c,c,a,a,a,b,a,a,b,b,a,c,a,a,b,a,a,a,b,a,b,c,c,a,c,b,c,c,b,b,b,a,c,b,a,c,c,b,b,c,b
928,a,c,c,a,b,c,c,a,a,b,a,c,b,b,a,c,b,b,c,b,b,c,b,a,a,b,b,a,a,a,c,a,b,a,a,a,c,b,b,a,c,c,a,c,a,a,c,a,a,a,c,a,b,c,a
929,a,a,b,c,a,c,c,a,b,a,c,b,a,c,a,a,a,b,a,b,c,a,b,a,b,a,b,a,a,b,c,c,a,a,b,b,c,b,c,c,c,c,a,a,b,a,c,b,a,a,c,b,a,c,a
930,a,a,b,c,b,c,c,a,a,b,b,b,a,b,a,b,a,b,c,a,b,c,b,a,a,c,a,a,b,a,c,c,b,a,b,b,b,a,c,b,b,c,a,a,c,b,c,a,a,b,c,c,a,a,b
931,a,a,a,a,b,c,a,a,c,b,b,a,a,a,b,c,a,b,c,c,b,c,b,a,b,c,c,a,b,a,c,c,b,a,a,a,a,a,c,a,c,a,a,b,a,b,b,a,a,a,b,c,a,c,c
932,a,a,b,b,a,c,a,a,c,a,b,c,b,b,a,c,c,a,c,a,a,c,a,a,a,c,b,a,c,a,a,a,a,a,a,c,a,a,a,a,a,a,a,b,b,c,c,b,b,a,a,a,b,c,a
933,a,a,b,a,b,c,c,b,a,b,a,c,a,c,b,c,b,a,a,b,b,a,b,c,a,c,a,a,a,a,b,c,b,b,a,c,c,b,c,a,b,b,b,a,a,c,c,b,a,a,b,b,b,b,a
934,a,a,a,a,b,c,a,a,c,a,a,c,a,c,a,c,a,a,a,a,b,c,b,a,a,b,c,b,c,a,c,b,b,b,a,b,a,a,c,a,c,a,b,a,a,a,a,b,c,a,c,c,b,b,a
935,a,a,a,a,b,c,c,a,c,b,a,c,b,a,c,c,c,b,b,b,a,c,b,c,a,c,b,b,a,a,b,a,c,a,a,b,c,a,a,c,b,b,b,c,a,c,c,b,b,a,a,c,b,c,b
936,b,b,c,a,a,c,c,b,c,a,b,b,b,a,a,c,c,a,c,b,a,b,b,a,b,c,c,b,a,b,a,a,b,c,b,c,c,a,c,b,c,a,b,b,b,b,a,a,a,b,c,a,b,a,c
937,a,a,b,b,a,c,a,a,c,a,a,a,b,a,b,c,a,b,c,b,a,c,a,a,a,a,a,b,c,a,c,c,b,b,a,a,c,a,c,a,c,c,b,a,b,a,b,b,c,b,c,c,a,c,b
938,a,a,b,a,b,a,c,b,c,b,c,c,a,b,b,b,c,b,b,c,c,b,b,a,b,b,c,b,b,a,b,c,a,c,a,b,b,a,a,a,c,c,b,c,a,a,c,b,a,a,c,a,b,a,a
939,a,a,a,a,b,a,a,a,c,a,c,a,a,c,a,a,a,b,b,b,c,c,b,c,b,b,b,a,b,a,b,a,b,c,b,b,a,a,b,c,b,a,b,b,a,c,c,b,b,a,b,c,a,a,a
940,a,a,b,a,a,c,a,a,a,a,b,a,a,c,b,b,a,b,b,b,c,c,b,b,b,a,a,c,c,b,c,c,b,a,b,b,b,b,a,a,b,c,b,b,a,c,c,b,c,a,a,a,b,a,b
941,a,a,a,b,a,c,c,b,a,a,b,a,b,c,a,b,a,b,b,a,c,a,a,a,a,b,c,b,a,a,c,b,b,c,a,a,c,a,a,c,c,c,b,c,b,b,c,b,a,a,c,b,a,a,a
942,a,a,c,a,b,c,a,a,c,b,a,c,b,a,c,a,b,b,a,c,c,c,b,c,b,a,b,a,a,b,c,c,b,b,b,c,b,b,a,b,c,c,b,b,b,a,c,b,b,a,c,b,a,a,a
943,a,c,a,a,a,c,c,a,b,a,c,b,b,c,b,b,a,b,b,b,b,a,b,c,c,b,c,b,a,b,b,a,b,c,a,c,c,b,a,a,b,a,a,c,b,b,a,b,a,b,c,c,a,a,a
944,b,b,b,b,b,c,c,a,c,b,a,a,a,b,b,c,a,a,a,b,b,a,b,c,b,c,c,b,b,b,b,c,a,a,a,b,c,a,c,a,b,a,b,a,a,b,c,a,a,b,c,b,b,b,b
945,a,a,a,a,a,c,c,a,b,a,b,c,b,c,a,b,c,b,b,a,b,c,a,c,a,b,c,b,b,b,c,a,a,c,a,b,a,a,b,a,a,a,b,a,a,a,c,b,c,b,c,b,b,a,b
946,a,c,c,a,b,a,c,a,c,b,c,c,b,a,b,a,c,b,c,a,c,b,b,b,a,b,a,b,a,a,b,a,a,a,a,b,c,b,c,a,b,b,a,a,b,b,a,a,c,b,b,a,b,a,b
947,a,a,a,b,a,c,c,b,a,a,a,c,a,c,a,c,a,a,a,a,a,c,a,c,a,c,b,b,c,b,a,c,a,a,a,c,c,b,a,b,b,c,a,c,c,b,c,b,a,b,c,a,b,a,a
948,a,a,b,a,b,c,c,a,c,b,a,b,a,a,c,c,a,a,a,b,b,c,b,c,b,c,c,b,b,a,c,b,a,c,a,b,c,a,b,a,b,c,b,b,b,c,c,b,b,a,c,a,a,c,b
949,a,c,c,a,b,c,a,b,b,b,c,a,a,a,b,b,a,a,c,b,a,a,b,c,b,c,c,a,b,a,c,b,b,c,a,c,a,a,a,c,a,c,a,a,b,c,b,b,c,b,a,c,b,b,b
950,a,c,b,a,b,c,c,a,c,b,b,a,b,b,b,b,a,a,c,b,c,a,b,a,b,a,a,a,c,b,c,c,b,b,b,b,c,a,a,a,a,b,b,c,a,c,c,a,a,a,b,c,a,c,c
951,a,a,c,a,b,c,c,a,c,a,c,c,b,b,a,a,c,b,c,a,c,c,a,a,a,b,c,b,b,a,c,c,a,c,a,a,c,b,b,a,c,c,b,c,a,a,c,b,a,a,c,b,a,c,b
952,a,a,a,c,b,c,a,a,a,a,a,c,b,c,a,c,b,a,a,a,c,a,b,b,a,b,a,b,b,a,b,a,b,a,b,a,c,b,c,a,c,c,a,b,a,a,a,b,a,b,c,a,a,b,c
953,c,c,a,b,a,c,b,b,c,b,a,c,b,a,b,c,b,a,c,b,a,c,b,c,b,c,c,b,b,c,a,c,b,c,b,c,c,b,a,a,b,a,b,c,a,b,c,b,a,a,b,c,b,a,a
954,a,a,a,a,b,c,c,b,a,b,a,a,b,a,c,c,a,a,a,b,b,a,b,c,b,c,a,b,a,a,b,c,b,a,a,c,c,b,c,a,a,c,b,b,a,c,c,a,c,b,b,b,b,b,a
955,a,a,c,a,b,c,c,b,b,b,b,b,b,c,b,c,a,b,b,a,b,a,b,a,a,a,a,a,c,a,c,a,b,b,a,a,a,a,a,a,c,a,a,b,a,b,c,a,c,a,c,b,a,a,b
956,a,a,a,a,c,c,a,b,a,b,a,c,b,a,b,c,c,b,c,a,b,c,a,b,a,b,b,b,b,a,b,c,b,a,a,b,a,b,c,a,c,c,b,a,b,b,a,a,a,b,b,c,a,c,c
957,c,b,a,b,a,b,a,b,c,a,b,c,a,a,a,b,b,b,a,a,c,c,b,c,c,c,c,b,b,b,b,c,a,a,b,b,c,b,c,a,c,a,b,a,a,b,a,a,c,a,c,c,a,a,a
958,a,a,b,a,b,c,b,b,c,c,a,c,b,a,b,c,c,b,c,b,a,a,b,a,a,c,a,a,a,b,b,c,b,c,b,b,b,b,a,a,b,a,b,b,a,b,a,a,a,a,b,a,a,c,a
959,b,b,c,a,c,b,a,a,c,b,c,a,b,b,c,a,c,b,b,b,c,b,a,c,c,b,a,b,a,a,c,c,b,c,a,b,a,b,b,a,c,c,a,b,a,a,b,b,b,a,c,c,b,a,b
960,a,a,a,b,a,c,c,b,c,c,b,c,a,b,b,b,a,a,c,b,b,a,a,a,b,b,c,b,c,b,b,c,b,a,b,b,c,a,a,c,b,a,b,a,b,b,a,a,a,a,c,b,b,a,b
961,a,c,a,a,b,c,c,a,c,b,b,c,b,a,a,b,b,b,a,a,c,a,b,c,a,a,c,b,b,a,c,b,b,b,b,c,c,a,c,a,b,c,a,a,a,c,c,b,b,b,a,b,b,b,b
962,a,a,b,a,b,c,a,b,c,b,a,c,b,a,a,c,c,a,c,a,b,b,a,a,a,a,c,a,b,a,c,b,a,c,a,b,c,b,c,a,c,c,a,b,b,a,b,b,a,b,c,c,a,a,c
963,a,a,b,a,b,c,a,b,c,b,b,a,b,a,a,c,a,a,b,a,b,c,b,c,a,c,c,b,b,a,a,b,a,a,a,c,a,a,a,a,a,c,b,c,a,a,c,b,a,a,c,c,b,c,a
964,a,a,b,c,a,c,c,b,a,a,a,b,b,b,a,c,c,a,c,b,b,b,b,a,a,c,c,a,c,a,a,c,b,b,a,c,c,b,a,a,a,c,a,c,a,c,c,b,a,a,c,c,b,c,a
965,a,a,a,b,a,a,c,a,c,b,c,b,b,a,a,c,a,b,a,a,a,c,b,c,a,c,a,b,b,a,b,a,b,c,b,b,a,b,a,a,a,c,b,a,a,c,a,a,a,b,a,c,b,a,a
966,a,a,a,a,b,c,a,b,a,c,c,c,b,a,b,b,a,b,c,c,b,a,a,b,a,c,c,b,a,a,b,c,b,a,b,c,a,b,a,b,a,a,b,a,a,c,c,b,a,a,a,a,b,c,a
967,a,c,a,a,c,c,c,b,c,b,a,b,b,b,b,c,a,a,b,c,b,a,a,a,b,a,a,a,a,a,c,c,c,a,b,a,c,a,a,b,c,b,b,a,a,b,c,b,c,a,c,b,a,a,a
968,a,a,a,b,a,c,c,b,a,b,a,b,a,c,a,c,c,b,a,a,c,c,b,b,a,c,b,a,a,b,b,c,b,a,b,c,c,b,a,a,c,c,b,c,a,a,c,b,a,a,c,a,a,a,b
969,a,a,a,a,b,c,c,a,a,b,a,b,b,c,b,b,c,b,a,b,c,c,b,c,a,b,c,b,b,a,c,b,b,c,b,a,a,c,b,a,c,b,b,c,a,c,c,b,b,a,b,c,a,b,b
970,a,a,a,a,b,c,b,b,c,c,b,a,b,b,b,b,a,b,c,b,c,a,b,a,a,a,c,a,c,b,c,b,b,a,a,a,c,b,a,a,c,b,a,c,a,b,a,a,b,b,c,a,b,c,b
971,a,c,c,a,b,a,c,a,c,b,c,b,b,a,c,c,a,a,a,a,a,b,b,a,a,c,c,a,c,b,a,b,a,a,b,c,c,a,a,a,c,c,b,c,a,c,c,b,a,a,b,c,b,a,a
972,a,a,a,c,c,c,a,a,a,b,b,c,a,a,a,c,b,a,c,a,b,c,a,b,a,c,b,b,a,a,a,c,b,c,a,c,b,a,a,a,a,a,a,b,a,c,c,b,c,a,b,c,b,b,a
973,a,a,c,a,a,c,a,b,a,a,c,a,a,a,a,c,a,b,a,a,a,c,b,c,a,c,a,b,b,b,a,a,a,c,b,c,c,a,b,b,a,c,b,a,b,c,c,b,a,c,a,c,b,c,b
